uniprot_id,pathway_id,pathway_name,evidence
O00501,R-HSA-420029,Tight junction interactions,IEA
O00501,R-HSA-8935964,RUNX1 regulates expression of components of tight junctions,TAS
O00505,R-HSA-1169408,ISG15 antiviral mechanism,TAS
O00505,R-HSA-168276,NS1 Mediated Effects on Host Pathways,TAS
O00505,R-HSA-9918432,Maturation of DENV proteins,TAS
O00505,R-HSA-9918432,Maturation of DENV proteins,IEA
O00512,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,TAS
O00512,R-HSA-3769402,Deactivation of the beta-catenin transactivating complex,TAS
O00519,R-HSA-2142753,Arachidonate metabolism,TAS
O00533,R-HSA-447041,CHL1 interactions,IEA
O00541,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,TAS
O00548,R-HSA-2122948,Activated NOTCH1 Transmits Signal to the Nucleus,IEA
O00548,R-HSA-2644606,Constitutive Signaling by NOTCH1 PEST Domain Mutants,TAS
O00548,R-HSA-2660826,Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,TAS
O00548,R-HSA-2691232,Constitutive Signaling by NOTCH1 HD Domain Mutants,TAS
O00548,R-HSA-2894862,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,TAS
O00548,R-HSA-2979096,NOTCH2 Activation and Transmission of Signal to the Nucleus,TAS
O00548,R-HSA-2979096,NOTCH2 Activation and Transmission of Signal to the Nucleus,IEA
O00548,R-HSA-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus,IEA
O00548,R-HSA-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus,TAS
O00548,R-HSA-9022702,MECP2 regulates transcription of neuronal ligands,IEA
O00548,R-HSA-9725554,Differentiation of Keratinocytes in Interfollicular Epidermis in Mammalian Skin,TAS
O00548,R-HSA-9793380,Formation of paraxial mesoderm,IEA
O00548,R-HSA-9824272,Somitogenesis,IEA
O00548,R-HSA-9831926,Nephron development,IEA
O00548,R-HSA-9945556,Transcriptional regulation of multiciliogenesis,TAS
O00555,R-HSA-112308,Presynaptic depolarization and calcium channel opening,TAS
O00555,R-HSA-422356,Regulation of insulin secretion,TAS
O00559,R-HSA-9018519,Estrogen-dependent gene expression,TAS
O00560,R-HSA-3928664,Ephrin signaling,TAS
O00560,R-HSA-447043,Neurofascin interactions,TAS
O00560,R-HSA-5213460,RIPK1-mediated regulated necrosis,TAS
O00560,R-HSA-5675482,Regulation of necroptotic cell death,TAS
O00560,R-HSA-6798695,Neutrophil degranulation,TAS
O00562,R-HSA-1483226,Synthesis of PI,TAS
O00566,R-HSA-6790901,rRNA modification in the nucleus and cytosol,IEA
O00566,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,TAS
O00567,R-HSA-390471,Association of TriC/CCT with target proteins during biosynthesis,IEA
O00567,R-HSA-6790901,rRNA modification in the nucleus and cytosol,IEA
O00567,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,TAS
O00570,R-HSA-9823739,Formation of the anterior neural plate,IEA
O00570,R-HSA-9832991,Formation of the posterior neural plate,IEA
O00571,R-HSA-6798695,Neutrophil degranulation,TAS
O00571,R-HSA-9920588,Dengue virus activates/modulates innate and adaptive immune responses,TAS
O00574,R-HSA-380108,Chemokine receptors bind chemokines,TAS
O00574,R-HSA-418594,G alpha (i) signalling events,TAS
O00584,R-HSA-6798695,Neutrophil degranulation,TAS
O00585,R-HSA-380108,Chemokine receptors bind chemokines,TAS
O00585,R-HSA-418594,G alpha (i) signalling events,TAS
O00587,R-HSA-1912420,Pre-NOTCH Processing in Golgi,IEA
O00590,R-HSA-380108,Chemokine receptors bind chemokines,TAS
O00602,R-HSA-166662,Lectin pathway of complement activation,TAS
O00602,R-HSA-166663,Initial triggering of complement,TAS
O00602,R-HSA-2855086,Ficolins bind to repetitive carbohydrate structures on the target cell surface,TAS
O00602,R-HSA-6798695,Neutrophil degranulation,TAS
O00622,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),TAS
O00622,R-HSA-8957275,Post-translational protein phosphorylation,TAS
O00623,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins,TAS
O00623,R-HSA-9033241,Peroxisomal protein import,TAS
O00623,R-HSA-9033241,Peroxisomal protein import,IEA
O00623,R-HSA-9603798,Class I peroxisomal membrane protein import,TAS
O00625,R-HSA-8935690,Digestion,TAS
O00626,R-HSA-380108,Chemokine receptors bind chemokines,TAS
O00626,R-HSA-6783783,Interleukin-10 signaling,TAS
O00626,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,TAS
O00628,R-HSA-9033241,Peroxisomal protein import,TAS
O00628,R-HSA-9033241,Peroxisomal protein import,IEA
O00629,R-HSA-1169408,ISG15 antiviral mechanism,TAS
O00629,R-HSA-168276,NS1 Mediated Effects on Host Pathways,TAS
O00629,R-HSA-9918432,Maturation of DENV proteins,TAS
O00629,R-HSA-9918432,Maturation of DENV proteins,IEA
O00631,R-HSA-5578775,Ion homeostasis,TAS
O00631,R-HSA-936837,Ion transport by P-type ATPases,TAS
O00634,R-HSA-525793,Myogenesis,IEA
O00635,R-HSA-877300,Interferon gamma signaling,TAS
O00712,R-HSA-73980,RNA Polymerase III Transcription Termination,IEA
O00712,R-HSA-749476,RNA Polymerase III Abortive And Retractive Initiation,IEA
O00716,R-HSA-1912408,Pre-NOTCH Transcription and Translation,IEA
O00716,R-HSA-1912408,Pre-NOTCH Transcription and Translation,TAS
O00716,R-HSA-2559580,Oxidative Stress Induced Senescence,TAS
O00716,R-HSA-2559585,Oncogene Induced Senescence,TAS
O00716,R-HSA-68911,G2 Phase,TAS
O00716,R-HSA-69231,Cyclin D associated events in G1,TAS
O00716,R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",TAS
O00743,R-HSA-171319,Telomere Extension By Telomerase,TAS
O00743,R-HSA-204005,COPII-mediated vesicle transport,TAS
O00744,R-HSA-3238698,WNT ligand biogenesis and trafficking,TAS
O00744,R-HSA-3238698,WNT ligand biogenesis and trafficking,IEA
O00744,R-HSA-373080,Class B/2 (Secretin family receptors),IEA
O00744,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,IEA
O00746,R-HSA-499943,Interconversion of nucleotide di- and triphosphates,TAS
O00748,R-HSA-211945,Phase I - Functionalization of compounds,TAS
O00748,R-HSA-9749641,Aspirin ADME,TAS
O00750,R-HSA-1660499,Synthesis of PIPs at the plasma membrane,TAS
O00754,R-HSA-6798695,Neutrophil degranulation,TAS
O00754,R-HSA-8853383,Lysosomal oligosaccharide catabolism,TAS
O00755,R-HSA-3238698,WNT ligand biogenesis and trafficking,TAS
O00755,R-HSA-3238698,WNT ligand biogenesis and trafficking,IEA
O00755,R-HSA-373080,Class B/2 (Secretin family receptors),IEA
O00757,R-HSA-70263,Gluconeogenesis,TAS
O00762,R-HSA-141430,Inactivation of APC/C via direct inhibition of the APC/C complex,TAS
O00762,R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B,TAS
O00762,R-HSA-174084,Autodegradation of Cdh1 by Cdh1:APC/C,TAS
O00762,R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin,TAS
O00762,R-HSA-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,TAS
O00762,R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,TAS
O00762,R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,TAS
O00762,R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,TAS
O00762,R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins,TAS
O00762,R-HSA-176412,Phosphorylation of the APC/C,TAS
O00762,R-HSA-179409,APC-Cdc20 mediated degradation of Nek2A,TAS
O00762,R-HSA-2467813,Separation of Sister Chromatids,TAS
O00762,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),TAS
O00762,R-HSA-68867,Assembly of the pre-replicative complex,TAS
O00762,R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,TAS
O00762,R-HSA-8853884,Transcriptional Regulation by VENTX,TAS
O00762,R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes,TAS
O00762,R-HSA-9687136,Aberrant regulation of mitotic exit in cancer due to RB1 defects,TAS
O00762,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,TAS
O00763,R-HSA-163765,ChREBP activates metabolic gene expression,TAS
O00763,R-HSA-196780,Biotin transport and metabolism,TAS
O00763,R-HSA-200425,Carnitine shuttle,TAS
O00763,R-HSA-2426168,Activation of gene expression by SREBF (SREBP),TAS
O00764,R-HSA-6798695,Neutrophil degranulation,TAS
O00764,R-HSA-964975,Vitamin B6 activation to pyridoxal phosphate,TAS
O00767,R-HSA-2426168,Activation of gene expression by SREBF (SREBP),TAS
O00767,R-HSA-75105,Fatty acyl-CoA biosynthesis,TAS
O00767,R-HSA-9029558,NR1H2 & NR1H3 regulate gene expression linked to lipogenesis,TAS
O00767,R-HSA-9841922,MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis,IEA
O05442,R-HSA-9637698,Phagocyte cell death caused by cytosolic Mtb,TAS
O14490,R-HSA-6794361,Neurexins and neuroligins,IEA
O14490,R-HSA-6794361,Neurexins and neuroligins,TAS
O14492,R-HSA-1433559,Regulation of KIT signaling,TAS
O14492,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,TAS
O14493,R-HSA-420029,Tight junction interactions,IEA
O14494,R-HSA-9845614,Sphingolipid catabolism,TAS
O14495,R-HSA-9845614,Sphingolipid catabolism,TAS
O14497,R-HSA-3214858,RMTs methylate histone arginines,TAS
O14497,R-HSA-8939243,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,TAS
O14497,R-HSA-9764790,Positive Regulation of CDH1 Gene Transcription,TAS
O14497,R-HSA-9824585,Regulation of MITF-M-dependent genes involved in pigmentation,IEA
O14497,R-HSA-9824585,Regulation of MITF-M-dependent genes involved in pigmentation,TAS
O14497,R-HSA-9845323,Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs),IEA
O14497,R-HSA-9933937,Formation of the canonical BAF (cBAF) complex,TAS
O14497,R-HSA-9933946,Formation of the embryonic stem cell BAF (esBAF) complex,TAS
O14497,R-HSA-9934037,Formation of neuronal progenitor and neuronal BAF (npBAF and nBAF),IEA
O14497,R-HSA-9934037,Formation of neuronal progenitor and neuronal BAF (npBAF and nBAF),TAS
O14497,R-HSA-9938024,Somatic hypermutation of immunoglobulin genes,IEA
O14498,R-HSA-114608,Platelet degranulation ,TAS
O14503,R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian expression",IEA
O14503,R-HSA-9931510,Phosphorylated BMAL1:CLOCK (ARNTL:CLOCK) activates expression of core clock genes,IEA
O14508,R-HSA-1266695,Interleukin-7 signaling,TAS
O14508,R-HSA-8951664,Neddylation,TAS
O14508,R-HSA-9706369,Negative regulation of FLT3,TAS
O14508,R-HSA-982772,Growth hormone receptor signaling,IEA
O14511,R-HSA-1227986,Signaling by ERBB2,TAS
O14511,R-HSA-1236394,Signaling by ERBB4,TAS
O14511,R-HSA-1236394,Signaling by ERBB4,IEA
O14511,R-HSA-1250196,SHC1 events in ERBB2 signaling,IEA
O14511,R-HSA-1250196,SHC1 events in ERBB2 signaling,TAS
O14511,R-HSA-1250342,PI3K events in ERBB4 signaling,TAS
O14511,R-HSA-1250347,SHC1 events in ERBB4 signaling,TAS
O14511,R-HSA-1251985,Nuclear signaling by ERBB4,IEA
O14511,R-HSA-1257604,PIP3 activates AKT signaling,TAS
O14511,R-HSA-1306955,GRB7 events in ERBB2 signaling,TAS
O14511,R-HSA-1358803,Downregulation of ERBB2:ERBB3 signaling,TAS
O14511,R-HSA-1963640,GRB2 events in ERBB2 signaling,TAS
O14511,R-HSA-1963642,PI3K events in ERBB2 signaling,TAS
O14511,R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,TAS
O14511,R-HSA-5673001,RAF/MAP kinase cascade,TAS
O14511,R-HSA-6785631,ERBB2 Regulates Cell Motility,TAS
O14511,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",TAS
O14511,R-HSA-8847993,ERBB2 Activates PTK6 Signaling,TAS
O14511,R-HSA-8863795,Downregulation of ERBB2 signaling,TAS
O14511,R-HSA-9664565,Signaling by ERBB2 KD Mutants,TAS
O14511,R-HSA-9665686,Signaling by ERBB2 TMD/JMD mutants,TAS
O14519,R-HSA-9937850,NuRD complex assembly,TAS
O14519,R-HSA-9940951,Interaction of NuRD complexes with transcription factors,TAS
O14520,R-HSA-432030,Transport of glycerol from adipocytes to the liver by Aquaporins,TAS
O14520,R-HSA-432047,Passive transport by Aquaporins,TAS
O14521,R-HSA-611105,Respiratory electron transport,IEA
O14521,R-HSA-71403,Citric acid cycle (TCA cycle),TAS
O14521,R-HSA-9854311,Maturation of TCA enzymes and regulation of TCA cycle,TAS
O14526,R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis,TAS
O14526,R-HSA-8856828,Clathrin-mediated endocytosis,TAS
O14531,R-HSA-399956,CRMPs in Sema3A signaling,TAS
O14543,R-HSA-1059683,Interleukin-6 signaling,TAS
O14543,R-HSA-2586552,Signaling by Leptin,IEA
O14543,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,TAS
O14543,R-HSA-877300,Interferon gamma signaling,TAS
O14543,R-HSA-877312,Regulation of IFNG signaling,TAS
O14543,R-HSA-8849474,PTK6 Activates STAT3,TAS
O14543,R-HSA-8939242,RUNX1 regulates transcription of genes involved in differentiation of keratinocytes,IEA
O14543,R-HSA-8951664,Neddylation,TAS
O14543,R-HSA-909733,Interferon alpha/beta signaling,TAS
O14543,R-HSA-912694,Regulation of IFNA/IFNB signaling,IEA
O14543,R-HSA-9674555,Signaling by CSF3 (G-CSF),IEA
O14543,R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling,IEA
O14543,R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling,TAS
O14543,R-HSA-982772,Growth hormone receptor signaling,IEA
O14543,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,TAS
O14544,R-HSA-1433559,Regulation of KIT signaling,IEA
O14544,R-HSA-8951664,Neddylation,TAS
O14544,R-HSA-9706369,Negative regulation of FLT3,TAS
O14548,R-HSA-5628897,TP53 Regulates Metabolic Genes,TAS
O14548,R-HSA-611105,Respiratory electron transport,TAS
O14548,R-HSA-9707564,Cytoprotection by HMOX1,TAS
O14548,R-HSA-9864848,Complex IV assembly,TAS
O14556,R-HSA-390471,Association of TriC/CCT with target proteins during biosynthesis,IEA
O14556,R-HSA-70171,Glycolysis,TAS
O14556,R-HSA-70263,Gluconeogenesis,TAS
O14559,R-HSA-9013148,CDC42 GTPase cycle,TAS
O14559,R-HSA-9013149,RAC1 GTPase cycle,TAS
O14559,R-HSA-9013406,RHOQ GTPase cycle,TAS
O14561,R-HSA-611105,Respiratory electron transport,TAS
O14561,R-HSA-6799198,Complex I biogenesis,TAS
O14561,R-HSA-77289,Mitochondrial Fatty Acid Beta-Oxidation,TAS
O14561,R-HSA-9857492,Protein lipoylation,TAS
O14561,R-HSA-9937383,Mitochondrial ribosome-associated quality control,TAS
O14576,R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,TAS
O14576,R-HSA-2132295,MHC class II antigen presentation,TAS
O14576,R-HSA-2467813,Separation of Sister Chromatids,TAS
O14576,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,TAS
O14576,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS
O14576,R-HSA-5663220,RHO GTPases Activate Formins,TAS
O14576,R-HSA-6807878,COPI-mediated anterograde transport,TAS
O14576,R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,TAS
