year,geo_name,short_indicator_text,long_indicator_text,stratification1,stratification_group1,stratification2,stratification_group2,cost_value
2021,California,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,19-64,23510.3
2021,West Virginia,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,3565.0
2021,Maine,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,18-74,2081.0
2021,Rhode Island,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,25.0
2021,Virginia,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,65-74,69448.0
2021,New York,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,65-74,16.2
2021,Montana,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,4236.0
2021,Michigan,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,75+,54.4
2021,Iowa,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,45-64,1672.0
2021,Nebraska,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,75-84,3.8
2021,Massachusetts,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,18-84,2124.0
2021,New York,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,16.0
2021,District Of Columbia,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,18-74,5641.0
2021,Wisconsin,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,65-74,16.2
2021,California,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,65-74,2144.3
2021,Pennsylvania,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,18+,6.3
2021,Illinois,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,65-74,3283.0
2021,Washington,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-74,2931.0
2021,Iowa,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,567.0
2021,Delaware,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,1255.0
2021,Wisconsin,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,18-44,3.5
2021,Texas,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,449.0
2021,New York,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,65-74,4508.0
2021,Wyoming,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,3.2
2021,Kentucky,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,45-64,575.0
2021,Hawaii,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,5300.0
2021,Hawaii,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,18-44,59187.0
2021,Pennsylvania,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,18-44,1291.7
2021,Kansas,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,18+,34.7
2021,California,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,45-64,1871.6
2021,New Mexico,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,75+,344.0
2021,Hawaii,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,65-74,1769.0
2021,District Of Columbia,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Overall,Age,19-64,17155.0
2021,Wisconsin,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,45-64,242.0
2021,Washington,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,65-74,13.5
2021,Rhode Island,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,18-74,151.1
2021,Oklahoma,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,65-74,899.0
2021,North Dakota,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,65-74,82.0
2021,Utah,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,75+,349.0
2021,Tennessee,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,4558.0
2021,New Mexico,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,5044.0
2021,Mississippi,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-74,45.2
2021,Maine,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,18-74,258.5
2021,Missouri,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,148.1
2021,Alabama,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,5999.1
2021,Ohio,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,45-64,9262.0
2021,Idaho,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,75+,318.0
2021,South Dakota,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,65-74,1327.0
2021,Wyoming,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,45-64,7.2
2021,Kansas,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,65+,142.4
2021,Nevada,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,2823.0
2021,Delaware,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,65+,11587.0
2021,Virginia,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,4871.0
2021,Maine,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,18-44,3221.0
2021,Tennessee,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,65-74,7008.0
2021,California,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,65+,12710.0
2021,Ohio,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-74,1666.0
2021,Louisiana,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,65-74,5.8
2021,Iowa,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,75+,3.5
2021,Connecticut,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-74,16.0
2021,Washington,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-44,758.0
2021,Montana,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,65-74,162.0
2021,Arkansas,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,65+,1393.5
2021,United States,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,75-84,1713.8
2021,Texas,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,1304.0
2021,Mississippi,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,65+,711.3
2021,Missouri,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,18-44,792.9
2021,District Of Columbia,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,65-74,1.6
2021,Washington,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,442.0
2021,Maryland,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,45-64,116308.0
2021,Washington,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,65-74,763.0
2021,Delaware,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,3311.0
2021,United States,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,2.7
2021,Colorado,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,18-44,498.0
2021,Louisiana,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,3695.0
2021,Missouri,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,18-84,6070.0
2021,Kansas,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,19-64,18372.0
2021,Nevada,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,18-84,1725.0
2021,Montana,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,758.0
2021,Tennessee,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,65-74,205.0
2021,North Dakota,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,65-74,3.4
2021,Washington,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,19-64,1905.1
2021,United States,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,18-74,75974.8
2021,Delaware,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-74,2299.0
2021,Wyoming,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,18-84,288.0
2021,Utah,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,45-64,57.0
2021,Colorado,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,19-64,839.5
2021,Virginia,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,3.1
2021,Arizona,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,217.2
2021,New Jersey,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-74,6851.0
2021,Connecticut,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19-64,1180.2
2021,Kansas,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,18-44,8.6
2021,Massachusetts,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,65+,2065.1
2021,North Dakota,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,65-74,83.0
2021,Florida,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19-64,3067.3
2021,Arizona,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,16.1
2021,Minnesota,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,1305.0
2021,New Hampshire,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,75-84,144.0
2021,Maryland,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,45-64,1066.6
2021,Alaska,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,330.1
2021,District Of Columbia,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,18-44,19.4
2021,Massachusetts,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,65-74,103564.0
2021,Hawaii,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,65+,180.3
2021,Idaho,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,65-74,961.0
2021,Virginia,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,45-64,1598.3
2021,Georgia,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19+,3617.2
2021,Michigan,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-74,1742.0
2021,Indiana,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,18-44,363.0
2021,Colorado,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,392.5
2021,New Mexico,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,19+,16937.0
2021,Oregon,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,65-74,76.5
2021,Texas,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,2.6
2021,Oklahoma,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-74,433.3
2021,Nebraska,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,4.4
2021,Alaska,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,65-74,90275.0
2021,Connecticut,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,896.8
2021,North Dakota,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,2.5
2021,Wyoming,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,45-64,676.0
2021,Montana,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,45-64,138.0
2021,Oklahoma,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,65-74,5.8
2021,Colorado,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,15.4
2021,Illinois,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,19-64,3649.1
2021,North Carolina,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,16.1
2021,Florida,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,3068.4
2021,Maryland,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,65-74,0.7
2021,Wisconsin,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-74,2.2
2021,North Carolina,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,2937.0
2021,Vermont,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,18-44,1.6
2021,Kansas,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,45-64,60696.0
2021,Mississippi,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,462.0
2021,Oklahoma,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,570.0
2021,Massachusetts,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,65-74,292.0
2021,New Mexico,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,65-74,44450.0
2021,Illinois,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,3047.0
2021,District Of Columbia,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19+,73.4
2021,Rhode Island,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-74,17.0
2021,Illinois,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,602.7
2021,Georgia,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,747.5
2021,California,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,75+,455.0
2021,Iowa,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,18-74,667.7
2021,Nebraska,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,19+,2933.6
2021,Tennessee,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,45-64,385.8
2021,California,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,45-64,105071.0
2021,Mississippi,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,93.6
2021,Colorado,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,5696.0
2021,New Jersey,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,45-64,159.0
2021,Kansas,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,65-74,44.9
2021,Pennsylvania,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,18-44,4497.0
2021,California,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,18-44,1577.0
2021,California,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,75+,314.3
2021,Ohio,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,427.0
2021,New York,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,8601.0
2021,Pennsylvania,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,75-84,48.3
2021,District Of Columbia,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,65+,42.4
2021,Hawaii,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,45-64,7.2
2021,Rhode Island,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,18-74,267.4
2021,Hawaii,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,45-64,42.4
2021,Minnesota,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,19+,2294.5
