year,geoid,sex,race_ethnicity,rate,unit,rate_type
2022,08085,Male,Hispanic,58.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08087,Male,Hispanic,58.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08089,Male,Hispanic,81.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08091,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08093,Male,Hispanic,191.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08095,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08097,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08099,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08101,Male,Hispanic,85.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08103,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08105,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08107,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08109,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08111,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08113,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08115,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08117,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08119,Male,Hispanic,52.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08121,Male,Hispanic,53.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08123,Male,Hispanic,43.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08125,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08001,Female,Hispanic,62.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08003,Female,Hispanic,70.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08005,Female,Hispanic,63.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08007,Female,Hispanic,92.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08009,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08011,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08013,Female,Hispanic,68.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08014,Female,Hispanic,60.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08015,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08017,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08019,Female,Hispanic,64.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08021,Female,Hispanic,75.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08023,Female,Hispanic,51.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08025,Female,Hispanic,87.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08027,Female,Hispanic,75.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08029,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08031,Female,Hispanic,65.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08033,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08035,Female,Hispanic,60.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08037,Female,Hispanic,32.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08039,Female,Hispanic,66.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08041,Female,Hispanic,78.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08043,Female,Hispanic,83.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08045,Female,Hispanic,53.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08047,Female,Hispanic,67.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08049,Female,Hispanic,75.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08051,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08053,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08055,Female,Hispanic,77.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08057,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08059,Female,Hispanic,63.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08061,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08063,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08065,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08067,Female,Hispanic,85.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08069,Female,Hispanic,117.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08071,Female,Hispanic,79.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08073,Female,Hispanic,74.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08075,Female,Hispanic,49.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08077,Female,Hispanic,55.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08079,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08081,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08083,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08085,Female,Hispanic,61.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08087,Female,Hispanic,59.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08089,Female,Hispanic,83.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08091,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08093,Female,Hispanic,58.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08095,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08097,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08099,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08101,Female,Hispanic,85.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08103,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08105,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08107,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08109,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08111,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08113,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08115,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08117,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08119,Female,Hispanic,71.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08121,Female,Hispanic,61.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08123,Female,Hispanic,51.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08125,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08001,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08003,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08005,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08007,Overall,American Indian or Alaska Native,56.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08009,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08011,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08013,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08014,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08015,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08017,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08019,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08021,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08023,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08025,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08027,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08029,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08031,Overall,American Indian or Alaska Native,54.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08033,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08035,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08037,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08039,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08041,Overall,American Indian or Alaska Native,100.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08043,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08045,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08047,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08049,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08051,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08053,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08055,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08057,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08059,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08061,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08063,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08065,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08067,Overall,American Indian or Alaska Native,55.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08069,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08071,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08073,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08075,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08077,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08079,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08081,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08083,Overall,American Indian or Alaska Native,62.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08085,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08087,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08089,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08091,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08093,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08095,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08097,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08099,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08101,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08103,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08105,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08107,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,08109,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
