mec_id,molecule_chembl_id,target_chembl_id,action_type,mechanism_of_action,max_phase,direct_interaction,disease_efficacy,molecular_mechanism
273,CHEMBL1200906,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
274,CHEMBL1200347,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
275,CHEMBL2218917,CHEMBL216,AGONIST,Muscarinic acetylcholine receptor M1 agonist,4,True,True,True
276,CHEMBL1200880,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
277,CHEMBL1240,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
278,CHEMBL1724,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
279,CHEMBL1578,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
280,CHEMBL1092,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
281,CHEMBL1200828,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
282,CHEMBL1201035,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
283,CHEMBL1626570,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
284,CHEMBL1201067,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
285,CHEMBL1200479,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
286,CHEMBL1200771,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
287,CHEMBL2146146,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
288,CHEMBL1761,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
289,CHEMBL517712,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
290,CHEMBL1529,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
291,CHEMBL569713,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
292,CHEMBL1200426,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
293,CHEMBL1200970,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
294,CHEMBL1200950,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
295,CHEMBL1354199,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
296,CHEMBL1200383,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
297,CHEMBL1201027,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
298,CHEMBL1200891,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,4,True,True,True
300,CHEMBL1201740,CHEMBL1862,INHIBITOR,Tyrosine-protein kinase ABL inhibitor,4,True,True,True
301,CHEMBL1421,CHEMBL1862,INHIBITOR,Tyrosine-protein kinase ABL inhibitor,4,True,True,True
302,CHEMBL288441,CHEMBL1862,INHIBITOR,Tyrosine-protein kinase ABL inhibitor,4,True,True,True
303,CHEMBL1946170,CHEMBL1862,INHIBITOR,Tyrosine-protein kinase ABL inhibitor,4,True,True,True
304,CHEMBL1642,CHEMBL1862,INHIBITOR,Tyrosine-protein kinase ABL inhibitor,4,True,True,True
305,CHEMBL1201832,CHEMBL1864,AGONIST,Thrombopoietin receptor agonist,4,True,True,True
306,CHEMBL3989691,CHEMBL1864,AGONIST,Thrombopoietin receptor agonist,4,True,True,True
307,CHEMBL98,CHEMBL1865,INHIBITOR,Histone deacetylase 6 inhibitor,4,True,True,True
309,CHEMBL24,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
310,CHEMBL1200837,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
311,CHEMBL1200813,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
312,CHEMBL1201115,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
313,CHEMBL1200745,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
314,CHEMBL1472989,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
315,CHEMBL1201177,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
316,CHEMBL500,CHEMBL213,PARTIAL AGONIST,Beta-1 adrenergic receptor partial agonist,4,True,True,True
317,CHEMBL1200947,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
318,CHEMBL1200418,CHEMBL213,AGONIST,Beta-1 adrenergic receptor agonist,4,True,True,True
319,CHEMBL1557,CHEMBL213,AGONIST,Beta-1 adrenergic receptor agonist,4,True,True,True
320,CHEMBL521606,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
321,CHEMBL1671,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
322,CHEMBL2361370,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
323,CHEMBL1700,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
324,CHEMBL3989566,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
325,CHEMBL1691,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
326,CHEMBL1200870,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
327,CHEMBL2356097,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
328,CHEMBL2062335,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
329,CHEMBL1201731,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
330,CHEMBL1201063,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
331,CHEMBL499,CHEMBL213,ANTAGONIST,Beta-1 adrenergic receptor antagonist,4,True,True,True
332,CHEMBL1201461,CHEMBL287,AGONIST,Sigma opioid receptor agonist,4,True,True,True
333,CHEMBL3989509,CHEMBL287,MODULATOR,Sigma opioid receptor modulator,4,True,True,True
334,CHEMBL3989510,CHEMBL287,MODULATOR,Sigma opioid receptor modulator,4,True,True,True
335,CHEMBL1256818,CHEMBL287,AGONIST,Sigma opioid receptor agonist,4,True,True,True
336,CHEMBL1046,CHEMBL1873,INHIBITOR,Tissue-type plasminogen activator inhibitor,4,True,True,True
337,CHEMBL1072,CHEMBL1874,INHIBITOR,Sodium-(potassium)-chloride cotransporter 2 inhibitor,4,True,True,True
338,CHEMBL456,CHEMBL1874,INHIBITOR,Sodium-(potassium)-chloride cotransporter 2 inhibitor,4,True,True,True
339,CHEMBL1148,CHEMBL1874,INHIBITOR,Sodium-(potassium)-chloride cotransporter 2 inhibitor,4,True,True,True
340,CHEMBL35,CHEMBL1874,INHIBITOR,Sodium-(potassium)-chloride cotransporter 2 inhibitor,4,True,True,True
341,CHEMBL1200487,CHEMBL1874,INHIBITOR,Sodium-(potassium)-chloride cotransporter 2 inhibitor,4,True,True,True
342,CHEMBL406,CHEMBL1876,INHIBITOR,Thiazide-sensitive sodium-chloride cotransporter inhibitor,4,True,True,True
343,CHEMBL878,CHEMBL1876,INHIBITOR,Thiazide-sensitive sodium-chloride cotransporter inhibitor,4,True,True,True
344,CHEMBL61593,CHEMBL1876,INHIBITOR,Thiazide-sensitive sodium-chloride cotransporter inhibitor,4,True,True,True
345,CHEMBL1201039,CHEMBL1876,INHIBITOR,Thiazide-sensitive sodium-chloride cotransporter inhibitor,4,True,True,True
346,CHEMBL842,CHEMBL1876,INHIBITOR,Thiazide-sensitive sodium-chloride cotransporter inhibitor,4,True,True,True
347,CHEMBL1200616,CHEMBL1876,INHIBITOR,Thiazide-sensitive sodium-chloride cotransporter inhibitor,4,True,True,True
348,CHEMBL1532,CHEMBL1876,INHIBITOR,Thiazide-sensitive sodium-chloride cotransporter inhibitor,4,True,True,True
349,CHEMBL1577,CHEMBL1876,INHIBITOR,Thiazide-sensitive sodium-chloride cotransporter inhibitor,4,True,True,True
350,CHEMBL435,CHEMBL1876,INHIBITOR,Thiazide-sensitive sodium-chloride cotransporter inhibitor,4,True,True,True
351,CHEMBL1684,CHEMBL1876,INHIBITOR,Thiazide-sensitive sodium-chloride cotransporter inhibitor,4,True,True,True
352,CHEMBL1763,CHEMBL1876,INHIBITOR,Thiazide-sensitive sodium-chloride cotransporter inhibitor,4,True,True,True
353,CHEMBL1054,CHEMBL1876,INHIBITOR,Thiazide-sensitive sodium-chloride cotransporter inhibitor,4,True,True,True
354,CHEMBL1055,CHEMBL1876,INHIBITOR,Thiazide-sensitive sodium-chloride cotransporter inhibitor,4,True,True,True
355,CHEMBL1587,CHEMBL1876,INHIBITOR,Thiazide-sensitive sodium-chloride cotransporter inhibitor,4,True,True,True
356,CHEMBL3140361,CHEMBL1877,INHIBITOR,Arabinosyltransferase A inhibitor,4,True,True,True
357,CHEMBL1200776,CHEMBL1878,POSITIVE ALLOSTERIC MODULATOR,Calcium sensing receptor positive allosteric modulator,4,True,True,True
358,CHEMBL495,CHEMBL1881,AGONIST,Prostanoid EP2 receptor agonist,4,True,True,True
359,CHEMBL1770,CHEMBL1884,AGONIST,Nicotinic acetylcholine receptor alpha subunit agonist,4,True,True,True
360,CHEMBL181,CHEMBL1886,OPENER,"Potassium channel, inwardly rectifying, subfamily J, member 11 opener",4,True,True,True
361,CHEMBL1201528,CHEMBL1889,AGONIST,Vasopressin V1a receptor agonist,4,True,True,True
362,CHEMBL1201108,CHEMBL1889,ANTAGONIST,Vasopressin V1a receptor antagonist,4,True,True,True
363,CHEMBL2311030,CHEMBL1898,AGONIST,Serotonin 1b (5-HT1b) receptor agonist,4,True,True,True
364,CHEMBL1185,CHEMBL1898,AGONIST,Serotonin 1b (5-HT1b) receptor agonist,4,True,True,True
365,CHEMBL1201003,CHEMBL1898,AGONIST,Serotonin 1b (5-HT1b) receptor agonist,4,True,True,True
366,CHEMBL2138684,CHEMBL1898,AGONIST,Serotonin 1b (5-HT1b) receptor agonist,4,True,True,True
368,CHEMBL1200521,CHEMBL1898,AGONIST,Serotonin 1b (5-HT1b) receptor agonist,4,True,True,True
369,CHEMBL1200601,CHEMBL1898,AGONIST,Serotonin 1b (5-HT1b) receptor agonist,4,True,True,True
370,CHEMBL1201032,CHEMBL1898,AGONIST,Serotonin 1b (5-HT1b) receptor agonist,4,True,True,True
371,CHEMBL128,CHEMBL1898,AGONIST,Serotonin 1b (5-HT1b) receptor agonist,4,True,True,True
372,CHEMBL1201150,CHEMBL1898,AGONIST,Serotonin 1b (5-HT1b) receptor agonist,4,True,True,True
373,CHEMBL2368924,CHEMBL1899,ANTAGONIST,Serotonin 3a (5-HT3a) receptor antagonist,4,True,True,True
374,CHEMBL46,CHEMBL1899,ANTAGONIST,Serotonin 3a (5-HT3a) receptor antagonist,4,True,True,True
375,CHEMBL1237080,CHEMBL1899,ANTAGONIST,Serotonin 3a (5-HT3a) receptor antagonist,4,True,True,True
376,CHEMBL289469,CHEMBL1899,ANTAGONIST,Serotonin 3a (5-HT3a) receptor antagonist,4,True,True,True
377,CHEMBL1720,CHEMBL1899,ANTAGONIST,Serotonin 3a (5-HT3a) receptor antagonist,4,True,True,True
378,CHEMBL3186492,CHEMBL1899,ANTAGONIST,Serotonin 3a (5-HT3a) receptor antagonist,4,True,True,True
379,CHEMBL1200885,CHEMBL1899,ANTAGONIST,Serotonin 3a (5-HT3a) receptor antagonist,4,True,True,True
380,CHEMBL1200940,CHEMBL1899,ANTAGONIST,Serotonin 3a (5-HT3a) receptor antagonist,4,True,True,True
381,CHEMBL1200755,CHEMBL1901,AGONIST,Cholecystokinin A receptor agonist,4,True,True,True
382,CHEMBL1201182,CHEMBL1902,INHIBITOR,FK506-binding protein 1A inhibitor,4,True,True,True
383,CHEMBL413,CHEMBL1902,INHIBITOR,FK506-binding protein 1A inhibitor,4,True,True,True
384,CHEMBL1908360,CHEMBL1902,INHIBITOR,FK506-binding protein 1A inhibitor,4,True,True,True
385,CHEMBL1200686,CHEMBL1902,INHIBITOR,FK506-binding protein 1A inhibitor,4,True,True,True
386,CHEMBL3989887,CHEMBL1902,INHIBITOR,FK506-binding protein 1A inhibitor,4,True,True,True
387,CHEMBL1946170,CHEMBL1906,INHIBITOR,Serine/threonine-protein kinase RAF inhibitor,4,True,True,True
388,CHEMBL1200485,CHEMBL1906,INHIBITOR,Serine/threonine-protein kinase RAF inhibitor,4,True,True,True
389,CHEMBL1580,CHEMBL1910,INHIBITOR,Adenosine deaminase inhibitor,4,True,True,True
390,CHEMBL2105613,CHEMBL1911,INHIBITOR,Succinate semialdehyde dehydrogenase inhibitor,4,True,True,True
391,CHEMBL433,CHEMBL1911,INHIBITOR,Succinate semialdehyde dehydrogenase inhibitor,4,True,True,True
392,CHEMBL109,CHEMBL1911,INHIBITOR,Succinate semialdehyde dehydrogenase inhibitor,4,True,True,True
393,CHEMBL1118,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
394,CHEMBL6067650,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
395,CHEMBL1200322,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
396,CHEMBL1200710,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
397,CHEMBL1200781,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
398,CHEMBL1409,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
399,CHEMBL1709,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
400,CHEMBL1200609,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
401,CHEMBL1201082,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
402,CHEMBL1200595,CHEMBL228,SUBSTRATE,Serotonin transporter substrate,4,True,True,True
403,CHEMBL1615374,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
404,CHEMBL1200798,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
405,CHEMBL1201066,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
406,CHEMBL1200964,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
407,CHEMBL1113,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
408,CHEMBL1201728,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
409,CHEMBL1200328,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
410,CHEMBL1692,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
411,CHEMBL3989845,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
412,CHEMBL4297064,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
413,CHEMBL1200492,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
414,CHEMBL1201156,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
415,CHEMBL1200332,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,4,True,True,True
416,CHEMBL1421,CHEMBL1913,INHIBITOR,Platelet-derived growth factor receptor beta inhibitor,4,True,True,True
417,CHEMBL1200485,CHEMBL1913,INHIBITOR,Platelet-derived growth factor receptor beta inhibitor,4,True,True,True
418,CHEMBL1642,CHEMBL1913,INHIBITOR,Platelet-derived growth factor receptor beta inhibitor,4,True,True,True
419,CHEMBL5314380,CHEMBL1917,AGONIST,Somatostatin receptor 1 agonist,4,True,True,True
420,CHEMBL1201528,CHEMBL1921,AGONIST,Vasopressin V1b receptor agonist,4,True,True,True
422,CHEMBL1715,CHEMBL235,AGONIST,Peroxisome proliferator-activated receptor gamma agonist,4,True,True,True
423,CHEMBL843,CHEMBL235,AGONIST,Peroxisome proliferator-activated receptor gamma agonist,4,True,True,True
424,CHEMBL408,CHEMBL235,AGONIST,Peroxisome proliferator-activated receptor gamma agonist,4,True,True,True
425,CHEMBL1200760,CHEMBL235,AGONIST,Peroxisome proliferator-activated receptor gamma agonist,4,True,True,True
426,CHEMBL704,CHEMBL235,AGONIST,Peroxisome proliferator-activated receptor gamma agonist,4,True,True,True
427,CHEMBL1201013,CHEMBL235,AGONIST,Peroxisome proliferator-activated receptor gamma agonist,4,True,True,True
428,CHEMBL1201488,CHEMBL1925,AGONIST,Secretin receptor agonist,4,True,True,True
429,CHEMBL1201616,CHEMBL1925,AGONIST,Secretin receptor agonist,4,True,True,True
430,CHEMBL6067494,CHEMBL1925,AGONIST,Secretin receptor agonist,4,True,True,True
431,CHEMBL1201745,CHEMBL239,AGONIST,Peroxisome proliferator-activated receptor alpha agonist,4,True,True,True
432,CHEMBL457,CHEMBL239,AGONIST,Peroxisome proliferator-activated receptor alpha agonist,4,True,True,True
433,CHEMBL672,CHEMBL239,AGONIST,Peroxisome proliferator-activated receptor alpha agonist,4,True,True,True
434,CHEMBL565,CHEMBL239,AGONIST,Peroxisome proliferator-activated receptor alpha agonist,4,True,True,True
435,CHEMBL981,CHEMBL239,AGONIST,Peroxisome proliferator-activated receptor alpha agonist,4,True,True,True
436,CHEMBL5483015,CHEMBL1927,INHIBITOR,Thioredoxin reductase 1 inhibitor,4,True,True,True
437,CHEMBL1200477,CHEMBL1929,INHIBITOR,Xanthine dehydrogenase inhibitor,4,True,True,True
438,CHEMBL1164729,CHEMBL1929,INHIBITOR,Xanthine dehydrogenase inhibitor,4,True,True,True
439,CHEMBL1467,CHEMBL1929,INHIBITOR,Xanthine dehydrogenase inhibitor,4,True,True,True
440,CHEMBL1465,CHEMBL1930,INHIBITOR,Vitamin k epoxide reductase complex subunit 1 isoform 1 inhibitor,4,True,True,True
441,CHEMBL711,CHEMBL1930,INHIBITOR,Vitamin k epoxide reductase complex subunit 1 isoform 1 inhibitor,4,True,True,True
442,CHEMBL1466,CHEMBL1930,INHIBITOR,Vitamin k epoxide reductase complex subunit 1 isoform 1 inhibitor,4,True,True,True
443,CHEMBL1200772,CHEMBL1930,INHIBITOR,Vitamin k epoxide reductase complex subunit 1 isoform 1 inhibitor,4,True,True,True
444,CHEMBL1200879,CHEMBL1930,INHIBITOR,Vitamin k epoxide reductase complex subunit 1 isoform 1 inhibitor,4,True,True,True
445,CHEMBL964,CHEMBL1935,INHIBITOR,Aldehyde dehydrogenase inhibitor,4,True,True,True
446,CHEMBL1421,CHEMBL1936,INHIBITOR,Stem cell growth factor receptor inhibitor,4,True,True,True
447,CHEMBL1201733,CHEMBL1936,INHIBITOR,Stem cell growth factor receptor inhibitor,4,True,True,True
448,CHEMBL1946170,CHEMBL1936,INHIBITOR,Stem cell growth factor receptor inhibitor,4,True,True,True
449,CHEMBL1200485,CHEMBL1936,INHIBITOR,Stem cell growth factor receptor inhibitor,4,True,True,True
450,CHEMBL1567,CHEMBL1936,INHIBITOR,Stem cell growth factor receptor inhibitor,4,True,True,True
451,CHEMBL1642,CHEMBL1936,INHIBITOR,Stem cell growth factor receptor inhibitor,4,True,True,True
452,CHEMBL256907,CHEMBL274,ANTAGONIST,C-C chemokine receptor type 5 antagonist,4,True,True,True
453,CHEMBL36,CHEMBL1939,INHIBITOR,Dihydrofolate reductase inhibitor,4,True,True,True
454,CHEMBL3989825,CHEMBL1939,INHIBITOR,Dihydrofolate reductase inhibitor,2,True,True,True
455,CHEMBL1201059,CHEMBL1939,INHIBITOR,Dihydrofolate reductase inhibitor,4,True,True,True
456,CHEMBL902,CHEMBL1941,ANTAGONIST,Histamine H2 receptor antagonist,4,True,True,True
457,CHEMBL1201051,CHEMBL1941,ANTAGONIST,Histamine H2 receptor antagonist,4,True,True,True
458,CHEMBL1200949,CHEMBL1941,AGONIST,Histamine H2 receptor agonist,4,True,True,True
459,CHEMBL3183075,CHEMBL1941,ANTAGONIST,Histamine H2 receptor antagonist,4,True,True,True
460,CHEMBL2110372,CHEMBL1941,ANTAGONIST,Histamine H2 receptor antagonist,4,True,True,True
461,CHEMBL30,CHEMBL1941,ANTAGONIST,Histamine H2 receptor antagonist,4,True,True,True
462,CHEMBL2111286,CHEMBL1941,ANTAGONIST,Histamine H2 receptor antagonist,4,True,True,True
463,CHEMBL1200988,CHEMBL1941,ANTAGONIST,Histamine H2 receptor antagonist,4,True,True,True
464,CHEMBL1689,CHEMBL1941,AGONIST,Histamine H2 receptor agonist,4,True,True,True
465,CHEMBL227529,CHEMBL284,INHIBITOR,Dipeptidyl peptidase IV inhibitor,4,True,True,True
466,CHEMBL1201174,CHEMBL284,INHIBITOR,Dipeptidyl peptidase IV inhibitor,4,True,True,True
467,CHEMBL237500,CHEMBL284,INHIBITOR,Dipeptidyl peptidase IV inhibitor,4,True,True,True
468,CHEMBL1201743,CHEMBL284,INHIBITOR,Dipeptidyl peptidase IV inhibitor,4,True,True,True
469,CHEMBL1200399,CHEMBL214,PARTIAL AGONIST,Serotonin 1a (5-HT1a) receptor partial agonist,4,True,True,True
470,CHEMBL2311030,CHEMBL214,AGONIST,Serotonin 1a (5-HT1a) receptor agonist,4,True,True,True
471,CHEMBL1200938,CHEMBL214,PARTIAL AGONIST,Serotonin 1a (5-HT1a) receptor partial agonist,4,True,True,True
472,CHEMBL1112,CHEMBL214,PARTIAL AGONIST,Serotonin 1a (5-HT1a) receptor partial agonist,4,True,True,True
473,CHEMBL1615374,CHEMBL214,PARTIAL AGONIST,Serotonin 1a (5-HT1a) receptor partial agonist,4,True,True,True
474,CHEMBL160,CHEMBL1949,MODULATOR,Cyclophilin A modulator,4,True,True,True
475,CHEMBL1201414,CHEMBL1950,ACTIVATOR,Antithrombin-III activator,4,True,True,True
476,CHEMBL1201476,CHEMBL1950,ACTIVATOR,Antithrombin-III activator,4,True,True,True
477,CHEMBL1201460,CHEMBL1950,ACTIVATOR,Antithrombin-III activator,4,True,True,True
478,CHEMBL1201534,CHEMBL1950,ACTIVATOR,Antithrombin-III activator,4,True,True,True
479,CHEMBL1201657,CHEMBL1950,ACTIVATOR,Antithrombin-III activator,4,True,True,True
480,CHEMBL1201513,CHEMBL1950,ACTIVATOR,Antithrombin-III activator,4,True,True,True
481,CHEMBL1201448,CHEMBL1950,ACTIVATOR,Antithrombin-III activator,4,True,True,True
482,CHEMBL1200644,CHEMBL1950,ACTIVATOR,Antithrombin-III activator,4,True,True,True
483,CHEMBL917,CHEMBL1952,INHIBITOR,Thymidylate synthase inhibitor,4,True,True,True
484,CHEMBL2360464,CHEMBL1952,INHIBITOR,Thymidylate synthase inhibitor,4,True,True,True
485,CHEMBL1773,CHEMBL1952,INHIBITOR,Thymidylate synthase inhibitor,4,True,True,True
486,CHEMBL185,CHEMBL1952,INHIBITOR,Thymidylate synthase inhibitor,4,True,True,True
487,CHEMBL1201717,CHEMBL1957,AGONIST,Insulin-like growth factor I receptor agonist,4,True,True,True
488,CHEMBL1201716,CHEMBL1957,AGONIST,Insulin-like growth factor I receptor agonist,4,True,True,True
489,CHEMBL1201570,CHEMBL1959,ANTAGONIST,Interleukin-1 receptor antagonist,4,True,True,True
490,CHEMBL1201533,CHEMBL1963,AGONIST,Thyroid stimulating hormone receptor agonist,4,True,True,True
491,CHEMBL1201532,CHEMBL1963,AGONIST,Thyroid stimulating hormone receptor agonist,4,True,True,True
492,CHEMBL1201610,CHEMBL1965,AGONIST,Melanocortin receptor 2 agonist,4,True,True,True
493,CHEMBL1201609,CHEMBL1965,AGONIST,Melanocortin receptor 2 agonist,4,True,True,True
494,CHEMBL2103784,CHEMBL1965,AGONIST,Melanocortin receptor 2 agonist,4,True,True,True
495,CHEMBL1201489,CHEMBL1965,AGONIST,Melanocortin receptor 2 agonist,4,True,True,True
497,CHEMBL960,CHEMBL1966,INHIBITOR,Dihydroorotate dehydrogenase inhibitor,4,True,True,True
498,CHEMBL973,CHEMBL1966,INHIBITOR,Dihydroorotate dehydrogenase inhibitor,4,True,True,True
499,CHEMBL1200862,CHEMBL1969,INHIBITOR,Tyrosine 3-hydroxylase inhibitor,4,True,True,True
500,CHEMBL473,CHEMBL240,BLOCKER,HERG blocker,4,True,True,True
501,CHEMBL2355456,CHEMBL240,BLOCKER,HERG blocker,4,True,True,True
